productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extAttack3
87146,Manaphy,Manaphy,https://tcgplayer-cdn.tcgplayer.com/product/87146_200w.jpg,3,1390,https://cpt.tcgcsv.com/XSJ,2023-09-25T19:19:59.513,1,8/100,Holo Rare,Water,70,Basic,"<strong>Poké-BODY — Aqua Skin</strong>
<br>
When you attach a Water Energy card from your hand to Manaphy, remove 2 damage counters from Manaphy.","[1] Chase Up
<br>
Flip a coin. If heads, search your deck for any 1 card and put it into your hand. Shuffle your deck afterward.",L+20,,1,2.99,4.59,7.49,5.75,,Reverse Holofoil,"[WW] Fountain (30)
<br>
You may attach up to 2 basic Water Energy cards from your hand to your Benched Pokémon in any way you like.",
87161,Manectric,Manectric,https://tcgplayer-cdn.tcgplayer.com/product/87161_200w.jpg,3,1390,https://cpt.tcgcsv.com/fTJ,2026-03-02T22:50:15.357,1,40/100,Uncommon,Lightning,80,Stage 1,,"[L] Thunder Wave (30)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",F+20,M-20,,0.03,0.34,5.0,0.38,,Normal,"[1L] Volt Crush (40+)
<br>
Flip a coin. If heads, discard an Energy attached to Manectric and this attack does 40 damage plus 30 more damage.",
87161,Manectric,Manectric,https://tcgplayer-cdn.tcgplayer.com/product/87161_200w.jpg,3,1390,https://cpt.tcgcsv.com/fTJ,2026-03-02T22:50:15.357,1,40/100,Uncommon,Lightning,80,Stage 1,,"[L] Thunder Wave (30)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",F+20,M-20,,1.56,2.99,20.0,0.75,1.5,Reverse Holofoil,"[1L] Volt Crush (40+)
<br>
Flip a coin. If heads, discard an Energy attached to Manectric and this attack does 40 damage plus 30 more damage.",
87364,Metal Energy,Metal Energy,https://tcgplayer-cdn.tcgplayer.com/product/87364_200w.jpg,3,1390,https://cpt.tcgcsv.com/jZJ,2025-11-13T05:36:15.637,1,95/100,Uncommon,Special Energy,,,Damage done by attacks to the Pokémon that Metal Energy is attached to is reduced by 10 <em>(after applying Weakness and Resistance)</em>. Ignore this effect if the Pokémon that Metal Energy is attached to isn't Metal. Metal Energy provides Metal Energy. <em>(Doesn't count as a basic Energy card.)</em>,,,,,0.25,0.65,3.5,0.45,3.5,Normal,,
87364,Metal Energy,Metal Energy,https://tcgplayer-cdn.tcgplayer.com/product/87364_200w.jpg,3,1390,https://cpt.tcgcsv.com/jZJ,2025-11-13T05:36:15.637,1,95/100,Uncommon,Special Energy,,,Damage done by attacks to the Pokémon that Metal Energy is attached to is reduced by 10 <em>(after applying Weakness and Resistance)</em>. Ignore this effect if the Pokémon that Metal Energy is attached to isn't Metal. Metal Energy provides Metal Energy. <em>(Doesn't count as a basic Energy card.)</em>,,,,,1.11,1.95,4.69,1.69,,Reverse Holofoil,,
87421,Mewtwo,Mewtwo,https://tcgplayer-cdn.tcgplayer.com/product/87421_200w.jpg,3,1390,https://cpt.tcgcsv.com/r-J,2023-09-25T19:20:03.243,1,9/100,Holo Rare,Psychic,90,Basic,,"[0] Energy Absorption
<br>
Search your discard pile for up to 2 Energy cards and attach them to Mewtwo.",Px2,,2,76.06,88.55,300.0,72.44,,Holofoil,"[P] Recover
<br>
Discard a Psychic Energy attached to Mewtwo and remove 6 damage counters from Mewtwo.",[1PP] Psyburn (60)
87421,Mewtwo,Mewtwo,https://tcgplayer-cdn.tcgplayer.com/product/87421_200w.jpg,3,1390,https://cpt.tcgcsv.com/r-J,2023-09-25T19:20:03.243,1,9/100,Holo Rare,Psychic,90,Basic,,"[0] Energy Absorption
<br>
Search your discard pile for up to 2 Energy cards and attach them to Mewtwo.",Px2,,2,14.89,18.08,21.27,27.97,,Reverse Holofoil,"[P] Recover
<br>
Discard a Psychic Energy attached to Mewtwo and remove 6 damage counters from Mewtwo.",[1PP] Psyburn (60)
87489,Minun,Minun,https://tcgplayer-cdn.tcgplayer.com/product/87489_200w.jpg,3,1390,https://cpt.tcgcsv.com/P_J,2025-11-13T05:37:24.533,1,25/100,Rare,Lightning,60,Basic,,[1] Pound (10),F+10,M-20,1,2.44,5.99,21.99,4.83,5.99,Normal,"[1L] Positive Spark (20)
<br>
If Plusle is on your Bench, this attack does 20 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",
87489,Minun,Minun,https://tcgplayer-cdn.tcgplayer.com/product/87489_200w.jpg,3,1390,https://cpt.tcgcsv.com/P_J,2025-11-13T05:37:24.533,1,25/100,Rare,Lightning,60,Basic,,[1] Pound (10),F+10,M-20,1,5.67,11.07,14.33,14.32,,Reverse Holofoil,"[1L] Positive Spark (20)
<br>
If Plusle is on your Bench, this attack does 20 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",
87561,Moltres,Moltres,https://tcgplayer-cdn.tcgplayer.com/product/87561_200w.jpg,3,1390,https://cpt.tcgcsv.com/f2K,2023-09-25T19:29:18.323,1,10/100,Holo Rare,Fire,100,Basic,"<strong>Poké-POWER — Flame Charge</strong>
<br>
Once during your turn, when you put Moltres from your hand onto your Bench, you may flip a coin. If heads, search your discard pile for up to 3 Fire Energy cards and attach them to Moltres.","[1RR] Scorching Wind (100)
<br>
Discard all Fire Energy attached to Moltres.",Wx2,F-20,2,38.0,49.98,149.99,44.0,,Holofoil,,
87561,Moltres,Moltres,https://tcgplayer-cdn.tcgplayer.com/product/87561_200w.jpg,3,1390,https://cpt.tcgcsv.com/f2K,2023-09-25T19:29:18.323,1,10/100,Holo Rare,Fire,100,Basic,"<strong>Poké-POWER — Flame Charge</strong>
<br>
Once during your turn, when you put Moltres from your hand onto your Bench, you may flip a coin. If heads, search your discard pile for up to 3 Fire Energy cards and attach them to Moltres.","[1RR] Scorching Wind (100)
<br>
Discard all Fire Energy attached to Moltres.",Wx2,F-20,2,18.27,24.98,28.3,32.89,,Reverse Holofoil,,
87569,Mom's Kindness,Moms Kindness,https://tcgplayer-cdn.tcgplayer.com/product/87569_200w.jpg,3,1390,https://cpt.tcgcsv.com/p2K,2023-09-25T20:13:48.1,1,83/100,Uncommon,Supporter,,,"You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
Draw 2 cards.",,,,,0.05,0.32,47.0,0.35,,Normal,,
87569,Mom's Kindness,Moms Kindness,https://tcgplayer-cdn.tcgplayer.com/product/87569_200w.jpg,3,1390,https://cpt.tcgcsv.com/p2K,2023-09-25T20:13:48.1,1,83/100,Uncommon,Supporter,,,"You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
Draw 2 cards.",,,,,2.22,4.44,13.0,9.97,,Reverse Holofoil,,
87571,Monferno,Monferno,https://tcgplayer-cdn.tcgplayer.com/product/87571_200w.jpg,3,1390,https://cpt.tcgcsv.com/r2K,2023-09-25T20:09:35.383,1,41/100,Uncommon,Fire,70,Stage 1,,"[R] Fire Fang (30)
<br>
The Defending Pokémon is now Burned.",W+20,,,0.36,0.6,2.97,0.77,,Normal,"[2] Mid-Air Strike (30+)
<br>
Flip a coin. If heads, this attack does 30 damage plus 30 more damage.",
87571,Monferno,Monferno,https://tcgplayer-cdn.tcgplayer.com/product/87571_200w.jpg,3,1390,https://cpt.tcgcsv.com/r2K,2023-09-25T20:09:35.383,1,41/100,Uncommon,Fire,70,Stage 1,,"[R] Fire Fang (30)
<br>
The Defending Pokémon is now Burned.",W+20,,,1.22,2.74,7.97,5.14,,Reverse Holofoil,"[2] Mid-Air Strike (30+)
<br>
Flip a coin. If heads, this attack does 30 damage plus 30 more damage.",
87582,Mothim,Mothim,https://tcgplayer-cdn.tcgplayer.com/product/87582_200w.jpg,3,1390,https://cpt.tcgcsv.com/G2K,2023-09-25T20:09:38.71,1,42/100,Uncommon,Grass,80,Stage 1,"<strong>Poké-BODY — Disturbance Scales</strong>
<br>
Any damage done by attacks from your Pokémon to the Defending Pokémon isn't affected by Resistance.","[G] Get Help (30x)
<br>
Does 30 damage times the number of different types of Wormadam on your Bench.",R+20,F-20,,0.25,0.57,1.77,0.58,,Normal,"[1G] Quick Touch (40)
<br>
You may switch Mothim with 1 of your Benched Pokémon. If you do, move as many Energy cards attached to Mothim as you like to the new Active Pokémon.",
87582,Mothim,Mothim,https://tcgplayer-cdn.tcgplayer.com/product/87582_200w.jpg,3,1390,https://cpt.tcgcsv.com/G2K,2023-09-25T20:09:38.71,1,42/100,Uncommon,Grass,80,Stage 1,"<strong>Poké-BODY — Disturbance Scales</strong>
<br>
Any damage done by attacks from your Pokémon to the Defending Pokémon isn't affected by Resistance.","[G] Get Help (30x)
<br>
Does 30 damage times the number of different types of Wormadam on your Bench.",R+20,F-20,,1.48,3.34,4.75,2.12,,Reverse Holofoil,"[1G] Quick Touch (40)
<br>
You may switch Mothim with 1 of your Benched Pokémon. If you do, move as many Energy cards attached to Mothim as you like to the new Active Pokémon.",
87638,Munchlax,Munchlax,https://tcgplayer-cdn.tcgplayer.com/product/87638_200w.jpg,3,1390,https://cpt.tcgcsv.com/N3K,2023-09-25T20:11:17.53,1,68/100,Common,Colorless,60,Basic,"<strong>Poké-POWER — Baby Evolution</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may put Snorlax from your hand onto Munchlax (this counts as evolving Munchlax) and remove all damage counters from Munchlax.","[2] Lick (20)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",F+10,,2,7.0,15.25,25.0,7.35,,Normal,,
87638,Munchlax,Munchlax,https://tcgplayer-cdn.tcgplayer.com/product/87638_200w.jpg,3,1390,https://cpt.tcgcsv.com/N3K,2023-09-25T20:11:17.53,1,68/100,Common,Colorless,60,Basic,"<strong>Poké-POWER — Baby Evolution</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may put Snorlax from your hand onto Munchlax (this counts as evolving Munchlax) and remove all damage counters from Munchlax.","[2] Lick (20)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",F+10,,2,26.34,33.07,49.97,32.97,,Reverse Holofoil,,
87848,Old Amber,Old Amber,https://tcgplayer-cdn.tcgplayer.com/product/87848_200w.jpg,3,1390,https://cpt.tcgcsv.com/-8K,2025-11-13T05:37:55.233,1,84/100,Uncommon,Trainer,50,,"Play Old Amber as if it were a Colorless Basic Pokémon. (Old Amber counts as a Trainer card as well, but if Old Amber is Knocked Out, this counts as a Knocked Out Pokémon.) Old Amber can't be affected by any Special Conditions and can't retreat. At any time during your turn before your attack, you may discard Old Amber from play. (This doesn't count as a Knocked Out Pokémon.)
<br>
<strong>Poké-BODY — Hard Amber</strong>
<br>
As long as Old Amber is on your Bench, prevent all damage done to Old Amber by attacks <em>(both yours and your opponent's)</em>.",,,,,0.12,0.37,3.94,0.38,0.29,Normal,,
87848,Old Amber,Old Amber,https://tcgplayer-cdn.tcgplayer.com/product/87848_200w.jpg,3,1390,https://cpt.tcgcsv.com/-8K,2025-11-13T05:37:55.233,1,84/100,Uncommon,Trainer,50,,"Play Old Amber as if it were a Colorless Basic Pokémon. (Old Amber counts as a Trainer card as well, but if Old Amber is Knocked Out, this counts as a Knocked Out Pokémon.) Old Amber can't be affected by any Special Conditions and can't retreat. At any time during your turn before your attack, you may discard Old Amber from play. (This doesn't count as a Knocked Out Pokémon.)
<br>
<strong>Poké-BODY — Hard Amber</strong>
<br>
As long as Old Amber is on your Bench, prevent all damage done to Old Amber by attacks <em>(both yours and your opponent's)</em>.",,,,,0.5,0.69,1.5,0.74,,Reverse Holofoil,,
87860,Omanyte,Omanyte,https://tcgplayer-cdn.tcgplayer.com/product/87860_200w.jpg,3,1390,https://cpt.tcgcsv.com/d9K,2025-11-13T05:39:02.587,1,69/100,Common,Water,70,Stage 1,"<strong>Poké-POWER — Call Up<strong>
<br>
Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, search your discard pile for Helix Fossil, Dome Fossil, or Old Amber and put it onto your Bench. This power can't be used if Omanyte is affected by a Special Condition.","[1W] Wash Over (20)
<br>
Does 10 damage to 2 of your opponents Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",G+20,,1,0.25,0.51,1.55,0.6,0.99,Normal,,
87860,Omanyte,Omanyte,https://tcgplayer-cdn.tcgplayer.com/product/87860_200w.jpg,3,1390,https://cpt.tcgcsv.com/d9K,2025-11-13T05:39:02.587,1,69/100,Common,Water,70,Stage 1,"<strong>Poké-POWER — Call Up<strong>
<br>
Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, search your discard pile for Helix Fossil, Dome Fossil, or Old Amber and put it onto your Bench. This power can't be used if Omanyte is affected by a Special Condition.","[1W] Wash Over (20)
<br>
Does 10 damage to 2 of your opponents Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",G+20,,1,0.25,0.25,0.25,9.99,,Reverse Holofoil,,
87870,Omastar,Omastar,https://tcgplayer-cdn.tcgplayer.com/product/87870_200w.jpg,3,1390,https://cpt.tcgcsv.com/q9K,2023-09-25T20:08:32.71,1,26/100,Rare,Water,110,Stage 2,"<strong>Poké-POWER — Primal Swirl</strong>
<br>
Once during your turn, when you play Omastar from your hand to evolve 1 of your Pokémon, you may remove the highest Stage Evolution card from each of your opponent's Benched Evolved Pokémon and put those cards back into his or her hand. You can't use more than 1 Primal Swirl Poké-Power each turn.","[1W] Send Back (40)
<br>
Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon.",G+30,,1,0.77,1.73,5.0,1.68,,Normal,,
87870,Omastar,Omastar,https://tcgplayer-cdn.tcgplayer.com/product/87870_200w.jpg,3,1390,https://cpt.tcgcsv.com/q9K,2023-09-25T20:08:32.71,1,26/100,Rare,Water,110,Stage 2,"<strong>Poké-POWER — Primal Swirl</strong>
<br>
Once during your turn, when you play Omastar from your hand to evolve 1 of your Pokémon, you may remove the highest Stage Evolution card from each of your opponent's Benched Evolved Pokémon and put those cards back into his or her hand. You can't use more than 1 Primal Swirl Poké-Power each turn.","[1W] Send Back (40)
<br>
Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon.",G+30,,1,4.5,6.82,10.17,4.9,,Reverse Holofoil,,
87900,Pachirisu,Pachirisu,https://tcgplayer-cdn.tcgplayer.com/product/87900_200w.jpg,3,1390,https://cpt.tcgcsv.com/0bK,2023-09-25T20:09:41.967,1,43/100,Uncommon,Lightning,70,Basic,,"[0] Trans Tail
<br>
Search your discard pile for a Lightning Energy card, show it to your opponent, and put it into your hand.",F+20,M-20,1,5.0,6.66,15.0,5.62,,Normal,"[1L] Thundershock (30)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",
87908,Palkia,Palkia,https://tcgplayer-cdn.tcgplayer.com/product/87908_200w.jpg,3,1390,https://cpt.tcgcsv.com/bbK,2023-09-25T19:29:22.367,1,11/100,Holo Rare,Water,100,Basic,"<strong>Lustrous Orb</strong> — If an Active Pokémon has Weakness to Water type, Palkia's attacks do 20 more damage to that Pokémon <em>(before applying Weakness and Resistance)</em>.","[W] Zone Shift
<br>
Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon.",L+20,,3,22.55,33.4,50.0,31.73,,Holofoil,"[2WW] Pearl Blast (60)
<br>
You may return an Energy card attached to Palkia to your hand. If you do, choose an Energy card attached to the Defending Pokémon and return it to your opponent's hand.",
87908,Palkia,Palkia,https://tcgplayer-cdn.tcgplayer.com/product/87908_200w.jpg,3,1390,https://cpt.tcgcsv.com/bbK,2023-09-25T19:29:22.367,1,11/100,Holo Rare,Water,100,Basic,"<strong>Lustrous Orb</strong> — If an Active Pokémon has Weakness to Water type, Palkia's attacks do 20 more damage to that Pokémon <em>(before applying Weakness and Resistance)</em>.","[W] Zone Shift
<br>
Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon.",L+20,,3,9.01,10.85,29.99,22.9,,Reverse Holofoil,"[2WW] Pearl Blast (60)
<br>
You may return an Energy card attached to Palkia to your hand. If you do, choose an Energy card attached to the Defending Pokémon and return it to your opponent's hand.",
88007,Phione (12),Phione 12,https://tcgplayer-cdn.tcgplayer.com/product/88007_200w.jpg,3,1390,https://cpt.tcgcsv.com/9dK,2026-03-16T12:21:25.713,1,12/100,Holo Rare,Water,60,Basic,,"[1] Evolution Wish
<br>
Search your deck for a card that evolves from 1 of your Pokémon and put it onto that Pokémon. (This counts as evolving that Pokémon.) Shuffle your deck afterward.",L+10,,1,3.0,5.59,9.99,6.25,,Holofoil,"[WW] Water Pulse (30)
<br>
The Defending Pokémon is now Asleep.",
88007,Phione (12),Phione 12,https://tcgplayer-cdn.tcgplayer.com/product/88007_200w.jpg,3,1390,https://cpt.tcgcsv.com/9dK,2026-03-16T12:21:25.713,1,12/100,Holo Rare,Water,60,Basic,,"[1] Evolution Wish
<br>
Search your deck for a card that evolves from 1 of your Pokémon and put it onto that Pokémon. (This counts as evolving that Pokémon.) Shuffle your deck afterward.",L+10,,1,2.5,4.76,9.99,4.81,,Reverse Holofoil,"[WW] Water Pulse (30)
<br>
The Defending Pokémon is now Asleep.",
88008,Phione (27),Phione 27,https://tcgplayer-cdn.tcgplayer.com/product/88008_200w.jpg,3,1390,https://cpt.tcgcsv.com/bdK,2023-09-25T20:08:35.307,1,27/100,Rare,Water,70,Basic,,"[1] Charm
<br>
During your opponent's next turn, any damage done by attacks from the Defending Pokémon is reduced by 20 <em>(before applying Weakness and Resistance)</em>.",L+10,,1,1.25,1.99,9.97,2.05,,Normal,"[WW] Whirlpool (30)
<br>
Flip a coin. If heads, discard an Energy card attached to the Defending Pokémon.",
88008,Phione (27),Phione 27,https://tcgplayer-cdn.tcgplayer.com/product/88008_200w.jpg,3,1390,https://cpt.tcgcsv.com/bdK,2023-09-25T20:08:35.307,1,27/100,Rare,Water,70,Basic,,"[1] Charm
<br>
During your opponent's next turn, any damage done by attacks from the Defending Pokémon is reduced by 20 <em>(before applying Weakness and Resistance)</em>.",L+10,,1,2.0,3.95,9.99,4.17,,Reverse Holofoil,"[WW] Whirlpool (30)
<br>
Flip a coin. If heads, discard an Energy card attached to the Defending Pokémon.",
88088,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88088_200w.jpg,3,1390,https://cpt.tcgcsv.com/NfK,2025-11-13T05:39:46.967,1,70/100,Common,Lightning,60,Basic,,"[1] Quick Attack (10+)
<br>
Flip a coin. If heads, this attack does 10 damage plus 10 more damage.",F+10,M-20,1,1.92,3.69,8.0,4.08,2.99,Normal,"[2L] Volt Tackle (50)
<br>
Pikachu does 10 damage to itself.",
88088,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88088_200w.jpg,3,1390,https://cpt.tcgcsv.com/NfK,2025-11-13T05:39:46.967,1,70/100,Common,Lightning,60,Basic,,"[1] Quick Attack (10+)
<br>
Flip a coin. If heads, this attack does 10 damage plus 10 more damage.",F+10,M-20,1,8.88,9.84,10.79,19.53,,Reverse Holofoil,"[2L] Volt Tackle (50)
<br>
Pikachu does 10 damage to itself.",
88145,Piplup (71),Piplup 71,https://tcgplayer-cdn.tcgplayer.com/product/88145_200w.jpg,3,1390,https://cpt.tcgcsv.com/WgK,2025-11-13T05:40:56.337,1,71/100,Common,Water,60,Basic,,"[W] Water Splash (10+)
<br>
Flip a coin. If heads, this attack does 10 damage plus 10 more damage.",L+10,,1,0.23,0.61,3.0,0.78,0.62,Normal,[2] Headbutt (20),
88145,Piplup (71),Piplup 71,https://tcgplayer-cdn.tcgplayer.com/product/88145_200w.jpg,3,1390,https://cpt.tcgcsv.com/WgK,2025-11-13T05:40:56.337,1,71/100,Common,Water,60,Basic,,"[W] Water Splash (10+)
<br>
Flip a coin. If heads, this attack does 10 damage plus 10 more damage.",L+10,,1,5.49,7.49,9.99,10.55,,Reverse Holofoil,[2] Headbutt (20),
88146,Piplup (72),Piplup 72,https://tcgplayer-cdn.tcgplayer.com/product/88146_200w.jpg,3,1390,https://cpt.tcgcsv.com/XgK,2023-09-25T20:11:32.577,1,72/100,Common,Water,50,Basic,"<strong>Pecha Berry</strong> — If Piplup is Poisoned, remove the Special Condition Poisoned from Piplup at the end of each player's turn.","[W] Splatter
<br>
Choose 1 of your opponent's Pokémon. This attack does 10 damage to that Pokémon. This attack's damage isn't affected by Weakness or Resistance.",L+10,,1,2.32,3.1,7.0,3.01,,Normal,,
88169,Plusle,Plusle,https://tcgplayer-cdn.tcgplayer.com/product/88169_200w.jpg,3,1390,https://cpt.tcgcsv.com/phK,2023-09-25T20:08:39.68,1,28/100,Rare,Lightning,60,Basic,,"[1] Call for Family
<br>
Search your deck for a Basic Pokémon and put it onto your Bench. Shuffle your deck afterward.",F+10,M-20,1,2.0,15.39,20.0,7.67,,Normal,"[1L] (—) Boost (20+)
<br>
If Minun is on your Bench, this attack does 20 damage plus 20 more damage.",
88169,Plusle,Plusle,https://tcgplayer-cdn.tcgplayer.com/product/88169_200w.jpg,3,1390,https://cpt.tcgcsv.com/phK,2023-09-25T20:08:39.68,1,28/100,Rare,Lightning,60,Basic,,"[1] Call for Family
<br>
Search your deck for a Basic Pokémon and put it onto your Bench. Shuffle your deck afterward.",F+10,M-20,1,11.0,18.0,24.99,25.95,,Reverse Holofoil,"[1L] (—) Boost (20+)
<br>
If Minun is on your Bench, this attack does 20 damage plus 20 more damage.",
88187,Poke Ball,Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/88187_200w.jpg,3,1390,https://cpt.tcgcsv.com/MhK,2023-09-25T20:13:58.833,1,85/100,Uncommon,Trainer,,,"Flip a coin. If heads, search your deck for a Pokémon, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",,,,,0.15,0.32,1.0,0.32,,Normal,,
88187,Poke Ball,Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/88187_200w.jpg,3,1390,https://cpt.tcgcsv.com/MhK,2023-09-25T20:13:58.833,1,85/100,Uncommon,Trainer,,,"Flip a coin. If heads, search your deck for a Pokémon, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",,,,,0.85,1.22,3.0,1.99,,Reverse Holofoil,,
88321,Porygon-Z LV.X,Porygon Z LVX,https://tcgplayer-cdn.tcgplayer.com/product/88321_200w.jpg,3,1390,https://cpt.tcgcsv.com/rlK,2022-12-16T21:16:04.037,1,100/100,Ultra Rare,Colorless,130,Level-Up,"<strong>Poké-POWER — Mode Crash</strong>
<br>
Once during your turn <em>(before your attack)</em>, when you put Porygon-Z LV.X from your hand onto your Active Porygon-Z, you may discard all of your opponent's Special Energy cards in play.
<br>
<strong>Poké-POWER — Decode</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may search your deck for up to any 2 cards and shuffle your deck afterward. Then, put those cards on top of your deck in any order. This power can't be used if Porygon-Z is affected by a Special Condition.
<br>
[Put this card onto your Active Porygon-Z. Porygon-Z LV.X can use any attack, Poké-Power, or Poké-Body from its previous Level.",,Fx2,,2,79.99,79.99,79.99,75.0,,Holofoil,,
88370,Prinplup,Prinplup,https://tcgplayer-cdn.tcgplayer.com/product/88370_200w.jpg,3,1390,https://cpt.tcgcsv.com/qmK,2023-09-25T20:09:45.823,1,44/100,Uncommon,Water,80,Stage 1,,"[1W] Ice Blade
<br>
Choose 1 of your opponent's Pokémon. This attack does 30 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",L+20,,1,0.16,0.4,1.7,0.5,,Normal,"[2W] Wash Over (50)
<br>
Does 10 damage to 2 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",
88370,Prinplup,Prinplup,https://tcgplayer-cdn.tcgplayer.com/product/88370_200w.jpg,3,1390,https://cpt.tcgcsv.com/qmK,2023-09-25T20:09:45.823,1,44/100,Uncommon,Water,80,Stage 1,,"[1W] Ice Blade
<br>
Choose 1 of your opponent's Pokémon. This attack does 30 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",L+20,,1,3.84,9.0,15.0,2.49,,Reverse Holofoil,"[2W] Wash Over (50)
<br>
Does 10 damage to 2 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",
88479,Quick Ball,Quick Ball,https://tcgplayer-cdn.tcgplayer.com/product/88479_200w.jpg,3,1390,https://cpt.tcgcsv.com/CpK,2023-09-25T20:14:01.657,1,86/100,Uncommon,Trainer,,,"Reveal cards from your deck until you reveal a Pokémon. Show that Pokémon to your opponent and put it into your hand. Shuffle the other revealed cards back into your deck. (If you don't reveal a Pokémon, shuffle all the revealed cards back into your deck.)",,,,,0.14,0.56,5.0,0.68,,Normal,,
88479,Quick Ball,Quick Ball,https://tcgplayer-cdn.tcgplayer.com/product/88479_200w.jpg,3,1390,https://cpt.tcgcsv.com/CpK,2023-09-25T20:14:01.657,1,86/100,Uncommon,Trainer,,,"Reveal cards from your deck until you reveal a Pokémon. Show that Pokémon to your opponent and put it into your hand. Shuffle the other revealed cards back into your deck. (If you don't reveal a Pokémon, shuffle all the revealed cards back into your deck.)",,,,,3.33,7.5,15.0,4.1,,Reverse Holofoil,,
88511,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/88511_200w.jpg,3,1390,https://cpt.tcgcsv.com/fqK,2023-09-25T20:09:57.007,1,45/100,Uncommon,Lightning,90,Stage 1,,"[1] Agility (20)
<br>
Flip a coin. If heads, prevent all effects of an attack, including damage, done to Raichu during your opponent's next turn.",F+20,M-20,,0.82,1.5,96.95,1.41,96.95,Normal,"[1LL] Thunderbolt (100)
<br>
Discard all Energy cards attached to Raichu.",
88511,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/88511_200w.jpg,3,1390,https://cpt.tcgcsv.com/fqK,2023-09-25T20:09:57.007,1,45/100,Uncommon,Lightning,90,Stage 1,,"[1] Agility (20)
<br>
Flip a coin. If heads, prevent all effects of an attack, including damage, done to Raichu during your opponent's next turn.",F+20,M-20,,1.99,4.94,10.79,25.0,,Reverse Holofoil,"[1LL] Thunderbolt (100)
<br>
Discard all Energy cards attached to Raichu.",
88651,Recover Energy,Recover Energy,https://tcgplayer-cdn.tcgplayer.com/product/88651_200w.jpg,3,1390,https://cpt.tcgcsv.com/2tK,2023-09-25T20:15:24.3,1,96/100,Uncommon,Special Energy,,,"Recover Energy provides Colorless Energy. When you attach this card from your hand to 1 of your Pokémon, remove all Special Conditions from that Pokémon.",,,,,0.15,0.57,2.97,0.51,0.68,Normal,,
88651,Recover Energy,Recover Energy,https://tcgplayer-cdn.tcgplayer.com/product/88651_200w.jpg,3,1390,https://cpt.tcgcsv.com/2tK,2023-09-25T20:15:24.3,1,96/100,Uncommon,Special Energy,,,"Recover Energy provides Colorless Energy. When you attach this card from your hand to 1 of your Pokémon, remove all Special Conditions from that Pokémon.",,,,,1.46,2.39,3.59,1.7,,Reverse Holofoil,,
88836,Rotom,Rotom,https://tcgplayer-cdn.tcgplayer.com/product/88836_200w.jpg,3,1390,https://cpt.tcgcsv.com/LxK,2025-12-10T22:41:57.557,1,13/100,Holo Rare,Lightning,60,Basic,,"[0] Dual Trans
<br>
Search your discard pile for up to 2 basic Energy cards and attach them to 1 of your Pokémon.",D+20,C-20,1,3.38,6.7,7.49,7.34,,Holofoil,"[1L] Reflect Energy (30)
<br>
Move an Energy card attached to Rotom to 1 of your Benched Pokémon.",
